,ENSG00000042832,ENSG00000086548,ENSG00000122852,ENSG00000128422,ENSG00000129824,ENSG00000136352,ENSG00000157765,ENSG00000168878,ENSG00000185303,ENSG00000185479,ENSG00000186081,ENSG00000186832,ENSG00000186847,ENSG00000205420
36,-0.5131956679150188,-1.1619285063264702,-0.6510310638639729,-1.0135431175080956,1.2366595947645598,-0.7153172282097479,-0.7185683359904393,-0.701412299061553,-0.6108888827725342,-0.4935625714725524,-0.8781278582377036,-0.41689765178586796,-0.6547152761872512,-0.8843110196513256
37,-0.4480295181935246,-1.1619285063264702,-0.6510310638639729,-0.62986685442143,1.206148738050049,-0.5629563997931533,-0.755143752704877,-0.5990163411451187,-0.5652736805060116,-0.4679896267634483,-0.9086709575789256,-0.17111070058889027,-0.8213087794333511,-0.7915135460166852
38,-0.43752487494362435,-1.0272845395823558,-0.6510310638639729,-1.2080749730198272,-0.11808258956757851,-0.6403952286557661,-1.084879039483512,-0.8126166156680522,-0.7267173859468216,-0.5498568739927533,-0.8821202593617522,-0.8079867014465922,-0.8213087794333511,-0.8843110196513256
39,-0.056488470327762316,-1.0383703516676406,-0.6510310638639729,-1.0693817418183114,1.2024560775621926,-0.6183523572667701,-0.9614286519842811,-0.7495467010633351,-0.4781637551056411,-0.6781748600690441,-0.2881051348191219,-0.8182791900053697,-0.8213087794333511,-0.7819289382015097
40,-0.4940637651546911,-1.1619285063264702,-0.6510310638639729,-1.1484757223538338,-0.35784916048913573,-0.7215175967462762,-0.9581107725170919,-0.7727288994450324,-0.37954476265981435,-0.6781748600690441,-0.8639467218957622,-0.5058433670276655,-0.7295061938847839,-0.8843110196513256
41,-0.5122394764143992,-0.8353654672791226,-0.6510310638639729,-0.6151890362080698,0.11083509704745491,-0.8268156947238708,-0.9963141101565162,-0.700926713848583,-0.7267173859468216,-0.4204307688715841,-0.8777595502560722,-0.4029503558619449,-0.5404647983626888,-0.8843110196513256
42,-0.2795619175416531,-1.0418040192008553,-0.6510310638639729,-0.9855989031021508,0.6260804270323381,-0.15306844585872287,-0.7664566335255832,-0.7292243353303844,-0.29662728621187234,-0.563694184557603,-0.5427139325765619,-0.821467137223704,-0.8213087794333511,-0.8843110196513256
43,-0.4542225545083435,-1.1619285063264702,-0.6510310638639729,-1.0338213769865847,1.1925046216356223,-0.6692024958278924,-1.2753173602677332,-0.7632584501744044,-0.408953864605125,-0.6781748600690441,-0.8528763012724477,-0.9329952688443525,-0.723615618081568,-0.8843110196513256
44,-0.35059616519496983,-1.1619285063264702,-0.6510310638639729,-1.2671546517866126,0.3599052806740811,-0.8268156947238708,-0.7192672914251592,-0.9233502520786934,0.04432356714671195,-0.6781748600690441,0.06389887278068272,-0.7294180756393509,-0.6327380271239816,-0.8843110196513256
45,-0.5302050044577906,-1.0268331753233044,-0.4605144191858782,-0.8029662126950184,-0.11616872919541363,0.26191669286572933,-1.1373078118520468,-0.7337618382528923,-0.49049046792045636,-0.5494267161913393,0.06351677382594446,-0.6876090228850034,-0.7051268909573347,-0.6932941735720085
46,-0.6494980889619161,-1.0592878232536036,-0.6510310638639729,-1.3464821389879962,-0.3856127249577311,-0.4057689087415219,-1.2450583371649389,-0.7567163732793845,-0.4378555712592236,-0.6781748600690441,-1.0417225889535329,-0.7988243685124812,-0.7330378650699639,-0.8843110196513256
47,-0.40335004092221455,-1.1619285063264702,-0.4903289466933236,-0.9640667857791081,1.125440919827722,-0.5035905324985009,-0.8647443325709204,-0.7185839372486835,-0.5270513111586071,-0.6781748600690441,-0.4793892863110708,-0.13482740514254296,-0.8213087794333511,-0.8843110196513256
48,-0.8413592577594667,-1.1619285063264702,-0.6510310638639729,-1.2721265323182274,1.110118992632285,-0.6907269960361007,-0.677923966262575,-0.8098880991000621,-0.5853436903189592,-0.5466950727340832,-0.8430295126449425,-0.7532750984310825,-0.7026618651639639,-0.7699939990381303
49,-0.3406968255229527,-1.1619285063264702,-0.6510310638639729,-1.0400423649290083,1.1254323934102612,-0.6519678272898053,-0.8942575703784994,-0.9233502520786934,-0.7267173859468216,-0.6781748600690441,-0.7888006349808071,-0.768425706286022,-0.8213087794333511,-0.8843110196513256
50,-0.46818502589688804,-0.9387326324571834,-0.5490266537227888,-0.9885629292566361,1.2360283571436834,0.7343313475210356,-0.6250880201409021,-0.8057880235587179,-0.266574548762897,-0.6781748600690441,-0.25746208215921923,-0.6204993526757506,-0.8213087794333511,-0.7658630319458364
51,-0.37890507021578834,-1.0538948654000382,-0.6510310638639729,-1.0794466343295646,-0.4196921885835195,-0.8268156947238708,-1.1624229008320572,-0.5901988320817982,-0.7267173859468216,-0.6781748600690441,-0.8852246335413092,-0.6749496034266436,-0.8213087794333511,-0.8843110196513256
52,-0.6391365205235658,-1.1619285063264702,-0.6510310638639729,-1.005237980923451,1.0763469523763076,-0.6695752140758061,-1.0451443223894956,-0.8301494691099256,-0.44950224559904894,-0.4203603668064576,-0.8533140013378763,-0.6297210621638537,-0.8213087794333511,-0.8843110196513256
53,-0.23795520358733913,-1.1619285063264702,-0.6510310638639729,-0.9134524727679428,1.1508652023627748,0.08605302563676867,-0.4994258743686135,-0.828929120533694,-0.6090687783587468,-0.568759782269481,-0.3925099604253377,-0.610941062642745,-0.6824452408602533,-0.8843110196513256
54,-0.37825611088214195,-1.0158954310442545,-0.5043000058135322,-1.000918138755452,-0.21852068065513572,-0.4414464514776558,-0.36359116750599724,-0.9233502520786934,-0.5770726356257936,-0.6781748600690441,-0.6626594309519392,-0.6142473647194429,-0.8213087794333511,-0.8843110196513256
55,-0.4361457264608279,-1.1619285063264702,-0.6510310638639729,-0.8358660422095548,1.290439939137428,-0.5119094195846027,-0.6382522249240297,-0.6608013093060231,-0.49055279955235837,-0.2634322589052097,-0.8470907610547799,-0.5768423512534072,-0.5467624123241881,-0.8843110196513256
56,-0.45781204068072606,-1.1619285063264702,-0.6510310638639729,-0.9881798850647946,1.3535529964028177,-0.6072883012036483,-0.8784013417547608,-0.7728797631584067,-0.5392313516777678,-0.6781748600690441,-0.6989388254402199,-0.9329952688443525,-0.8213087794333511,-0.7763500590647855
57,-0.44976077260225406,-0.9802368144639525,-0.5446401515524026,-0.2623266228013696,1.208813218438066,-0.3355985578461346,-1.0466782092012683,-0.8362686562783141,-0.31896496808935815,-0.5361386535127456,-0.6344575789847946,-0.7390908077614342,-0.8213087794333511,-0.8843110196513256
58,-0.4362059608071634,-1.1619285063264702,-0.6510310638639729,-0.9984822499190144,1.2444736517111104,-0.632460965935403,-0.9996881014864492,-0.7613095669773432,-0.40526372370853825,-0.6781748600690441,-0.42107078547427007,-0.8262162168710536,-0.7224008131504585,-0.8843110196513256
59,-0.2078857803675338,-1.1619285063264702,-0.4869575004408934,-1.0852845956533728,1.0619570342185707,-0.5537100924091668,-0.1879473930427532,-0.7354883632332366,-0.38435193706644055,-0.5675102974989972,0.015115135556791514,-0.6971287132515454,-0.6248623624106644,-0.8843110196513256
60,-0.2934390986018908,-1.1619285063264702,-0.6510310638639729,-1.2255882753904053,0.02783709312421529,-0.40393114739400793,-0.8676687733826565,-0.49189383720164886,-0.5031932879335979,-0.6781748600690441,-0.4342703847382508,-0.631182573078821,-0.6671271607219021,-0.8843110196513256
61,-0.30239390999785476,-1.0574468482085875,-0.6510310638639729,-0.93470093568545,1.1770395264227762,-0.579888964426795,-0.6869313906145909,-0.8023878833975735,-0.4915515266600594,-0.6781748600690441,-1.0417225889535329,-0.7005839470175508,-0.7314546278420082,-0.8843110196513256
62,-0.5634118135641881,-1.1619285063264702,-0.6510310638639729,-1.138025745881982,-0.28570063378849747,-0.8268156947238708,-0.883327724527563,-0.7996761760221005,-0.7267173859468216,-0.6781748600690441,-0.3985976864380331,-0.9329952688443525,-0.8213087794333511,-0.7957769539114186
63,-0.35422985593723116,-1.1619285063264702,-0.6510310638639729,-0.7900401473320805,-0.09701732575588899,-0.15682748132850896,-1.0620689470500202,-0.7555118672597794,-0.4358315178450359,-0.6781748600690441,-0.5779424749063152,-0.822308844392526,-0.5125222967465735,-0.8843110196513256
64,-0.497873637481834,-0.9839658685493269,-0.6510310638639729,-0.6058402481709885,1.2207954662331226,-0.7245503771412013,-0.15313858647707473,-0.6893168831944007,-0.47210516738921887,-0.35115518120284367,-0.6703350628160898,-0.4277961291800658,-0.8213087794333511,-0.7984062639233351
65,-0.4462147972592846,-1.1619285063264702,-0.4460191805287554,-1.1812599396145806,1.1842433297096597,-0.36866871755851377,-0.9177265558210783,-0.7555468037297468,-0.5176345066834821,-0.48372445415133025,-0.8694097812009473,-0.6694970919360973,-0.8213087794333511,-0.8843110196513256
66,-0.35331615510488024,-0.8943925483935807,-0.40444975867360633,-1.2481498080993827,1.1442204704928236,-0.6713799554760751,-1.1575365356228549,-0.5793675222448943,-0.4525647561443321,-0.5714264641727079,-0.5367917122178937,-0.9329952688443525,-0.8213087794333511,-0.8843110196513256
67,-0.3834931304622012,-0.9868226439938129,-0.3535965083094076,-0.9069732036577154,1.3421616481825422,-0.5348147140646535,-0.6739410310487861,-0.6158966663949809,-0.3436306164728613,-0.4450926545732347,-0.4935412843599264,-0.342445395556231,-0.6707178625011241,-0.7392157589687377
68,-0.5065106302124832,-1.1619285063264702,-0.6510310638639729,-0.83222943285296,-0.1587812644321877,-0.5084749228771169,-0.06895629427238219,-0.7453158694546769,-0.5048867758303153,-0.2345948865299604,-0.694487340006195,-0.36817294088116786,-0.8213087794333511,-0.8843110196513256
69,-0.23100268046561018,-1.1619285063264702,-0.4011789761041001,-0.8744491591703198,0.31323587867931335,-0.48807644193798183,-0.9492813797427895,-0.7768719850850228,-0.41841577922566153,-0.6781748600690441,-0.2617581349480405,-0.7676341472797962,-0.8213087794333511,-0.8843110196513256
70,-0.5089265417766528,-1.0491539104312049,-0.6510310638639729,-0.9870679495273635,-0.313752885790616,-0.23389687879601,-0.6102628051152911,-0.7407371478865412,-0.3770560085327315,-0.5706987556747819,-0.6053333695212765,-0.17031830646309454,-0.8213087794333511,-0.7908643516082458
71,-0.35344241204007504,-1.1619285063264702,-0.6510310638639729,-0.8831029132127393,1.2079733326798912,-0.1881952466674163,-0.7491784259837455,-0.5186766997167501,-0.35351861706253224,-0.15078991146895343,-0.9102435036002495,-0.05177867685371262,-0.8213087794333511,-0.8843110196513256
72,-0.12398445296420893,-0.881418940934776,-0.6510310638639729,-0.8334487917476958,1.352463319993597,-0.8268156947238708,-1.2065409784538288,-0.7156950702645103,-0.5413232720688371,-0.5554097503553225,-0.804826976475291,-0.9329952688443525,-0.8213087794333511,-0.8843110196513256
73,-0.29729843405429746,-0.6820598314934534,-0.4141909780842882,-1.0362717398558303,1.3030333218441221,-0.6776907215353906,-0.8241220551866575,-0.6813541135106229,-0.33743648532163145,-0.5025573604793908,-0.38550651689590254,-0.8332635381594301,-0.8213087794333511,-0.5243556770440169
74,-0.33521715588711637,-0.8549742648844078,-0.6510310638639729,0.20777212463382144,-0.20697591328892015,-0.4130782850410614,-1.4379615845891012,-0.6883805814262491,-0.4850124074846465,-0.5173689878299996,-0.4886026567317409,0.05807336861765141,-0.5405716350621843,-0.5160925478034326
75,-0.6734680845342552,-0.9452817045777808,-0.5236802727486444,-0.6806542960498576,1.3075108656592758,-0.6511856335352888,-1.1855750469977744,-0.8191128705598069,-0.4719871136363071,-0.6781748600690441,-0.7689731353395267,-0.7676894932231708,-0.8213087794333511,-0.8843110196513256
76,-0.5957161230283218,-1.1619285063264702,-0.47081683218856374,-0.590951914879639,1.3734351750643754,-0.5060250807069341,-0.5689257672561241,-0.7438817649873641,-0.5030998835218414,-0.6781748600690441,-0.656555722998507,0.16569447681681368,-0.4181849882637932,-0.7785054080341376
77,-0.7434240231705701,-1.1619285063264702,-0.5410911861718828,-0.7935368630908792,-0.4035028778388678,-0.7188842136631391,-1.0324023398987958,-0.8333638069630748,-0.5689477153755106,-0.6781748600690441,-1.0417225889535329,-0.3323875215855363,-0.6599406825907437,-0.7936465819411782
78,-0.38678855714074545,-1.1619285063264702,-0.5352473285044064,-1.0607419470769524,-0.3024739851787707,-0.6320910990532755,-0.7783155074230621,-0.7159491970324606,-0.4943744945008392,-0.6781748600690441,-0.7477855866359218,-0.5956298528015764,-0.7222085111944408,-0.8843110196513256
79,-0.47134123858080745,-1.1619285063264702,-0.6510310638639729,-0.912840891117037,-0.15588268786657442,-0.6052228542632303,-0.8916980934748377,-0.7714450416819258,-0.4334801326162654,-0.6781748600690441,-0.4497337082273667,-0.69379091157775,-0.8213087794333511,-0.8843110196513256
80,-0.6173539062292784,-1.0561399017243098,-0.5447368298148934,-1.0722883643134211,-0.29095432728029846,-0.48200552805142904,-1.1541897708779125,-0.7323342425931332,-0.512891214947334,-0.5773565239740581,-0.8455734320440407,-0.5742610621114851,-0.6932511854084448,-0.7966530454549073
81,-0.5691430270843861,-1.0216002507654942,-0.6510310638639729,-0.7573119729254086,1.1509117711626582,-0.590875047684437,-0.16204402536735818,-0.7266378575419146,-0.7267173859468216,-0.6781748600690441,-0.7623171209900226,-0.6785173115123377,-0.700626579563415,-0.8843110196513256
82,-0.2653373961610849,-0.9733958447166272,-0.6510310638639729,-0.4496008074332618,1.146623497812501,-0.8268156947238708,-0.723131581218761,-0.5944292297516192,-0.5890793412355317,-0.4597115078273165,-0.8825032044671195,-0.3348140625251067,-0.705796984834356,-0.8843110196513256
83,-0.6996653865684528,-1.045119830213948,-0.6510310638639729,-1.0828344048999334,1.1927570483799108,-0.6001971160313949,-1.092361565539033,-0.75882921242828,-0.6070198096381142,-0.6781748600690441,-1.0417225889535329,-0.7472654387751947,-0.8213087794333511,-0.8843110196513256
84,-0.5314769358151317,-1.1619285063264702,-0.6510310638639729,-0.5950692768520569,1.128139950049237,-0.8268156947238708,-0.05466419758591936,-0.736115313866658,-0.5599559612415417,-0.6781748600690441,-0.8086707868354138,-0.4279998281125671,-0.625517962151211,-0.8843110196513256
85,-0.5940380556048122,-1.0513405865795393,-0.494694200247769,-0.4417590924868397,1.0351947750175468,-0.7177290977323552,-0.5548725782774422,-0.7953875974653379,-0.4558862163295857,-0.5298919113174048,-0.8185207685649547,-0.4536040827950003,-0.8213087794333511,-0.8843110196513256
86,-0.3141577282792097,-1.0323004419568054,-0.6510310638639729,-0.10537870093994342,1.2908361140954852,-0.647244204989997,-0.5011813198288866,-0.816741784609778,-0.4119253164899386,-0.6781748600690441,-0.5060055731928231,-0.42122345642115516,-0.6308651061236762,-0.8843110196513256
87,-0.5329850969156997,-1.0482760991309357,-0.6510310638639729,-1.0110685407589965,-0.2338029194924664,-0.6347064305814939,-0.6273417988082962,-0.6682063564135674,-0.1265060531229371,-0.6781748600690441,-0.6397782843129755,-0.28838933451454923,-0.8213087794333511,-0.8843110196513256
88,-0.1957658052410623,-0.8894940768082744,-0.5363190926675816,-0.8538297207014806,1.0849935530446233,-0.012843620929779587,-0.4557878564331358,-0.7624725402771918,-0.5262639654497162,-0.5693724384733803,-0.4734965710316722,-0.7243744054338982,-0.7231258431126907,-0.7897111657541649
89,-0.7140311995452614,-1.1619285063264702,-0.6510310638639729,-0.6709549463083093,1.270765224509643,-0.6128804323220901,-0.5517411187260872,-0.7767616919001036,-0.37457569960405096,-0.4410201463995981,-0.8585636956125027,-0.13021642809502976,-0.5835151697458532,-0.8843110196513256
90,0.24417996388936272,-1.0502519087256408,-0.5388206944406386,-1.2662399481153137,-0.2343233492193444,-0.1551990500798963,-1.3467261110221793,-0.7659100243042237,-0.612278814189145,-0.6781748600690441,-0.9474095984100811,-0.8293104783890379,-0.8213087794333511,-0.8843110196513256
91,-0.5371037654287103,-1.017199194919591,-0.6510310638639729,-1.1726205475416032,1.0692164311584702,-0.6527280833796297,-1.0395266384785526,-0.7375570917740596,-0.4952193488913041,-0.6781748600690441,-0.8033205340952703,-0.6868493828387309,-0.7329042753811346,-0.7991327444785671
92,-0.22712434625002362,-1.1619285063264702,-0.5399153202760844,-1.0781298900791438,1.3312667037819128,-0.639784622393972,-0.9702560853136398,-0.7441761234476022,-0.6133951764100452,-0.5298928948838437,-0.6192803157619812,-0.7307233859644877,-0.7262038844243138,-0.6488593307132183
93,-0.2372481867805833,-1.1619285063264702,-0.4606515346253037,-1.1688964516290248,0.06452385533478167,-0.48903343658781656,-0.2186964671841629,-0.7675234727643357,-0.39972213239089577,-0.6781748600690441,-0.7722339036029586,-0.7570804964615785,-0.7052117489156525,-0.8843110196513256
94,-0.3191026277632712,-0.9538287798827976,-0.46913268807973646,-1.0512368374648862,1.1036872876236625,0.2728627834183071,-1.1630811970281425,-0.5971780657627079,-0.28854886352760944,-0.5776373098021265,-0.40426785642446567,-0.6807092052202606,-0.7305840349752244,-0.8843110196513256
95,-0.2793367270477672,-1.1619285063264702,-0.6510310638639729,-0.6992746371276307,1.221946034300357,-0.6520724878074131,-0.9855534036741124,-0.7199191161572949,-0.5451880364427694,-0.44243913863167283,-0.8328246755923018,-0.6777966327801201,-0.712865770237507,-0.8843110196513256
96,-0.6108924607417431,-1.0581308494333146,-0.6510310638639729,-0.9474846412141702,-0.26794680470157267,-0.463517219894562,-0.83430128861209,-0.8379851794607209,-0.4718110867498143,-0.5389132932026222,-0.7116002626199757,-0.6535652714749222,-0.8213087794333511,-0.8843110196513256
97,-0.27652946137319334,-0.9532664004041962,-0.6510310638639729,-0.6525330618306364,1.2150946096948219,-0.30729310242976754,-0.8520661918321015,-0.9233502520786934,-0.7267173859468216,-0.5773581976383185,-0.6214972712008396,-0.544283140024277,-0.7303321651050175,-0.7966545006467328
